mastery,difficulty,correct
0.564162,3,1
0.759623,3,0
0.247523,3,0
0.409904,3,0
0.387624,3,0
0.720146,2,1
0.471438,1,1
0.108033,3,0
0.923507,1,1
0.781998,2,1
0.196883,2,0
0.059942,1,0
0.626923,1,1
0.921701,3,1
0.014598,2,0
0.666197,2,1
0.744725,2,1
0.128586,3,0
0.579848,3,1
0.034428,3,0
0.245295,3,0
0.062368,3,0
0.350104,3,0
0.602628,1,1
0.070418,3,0
0.847167,1,1
0.068309,3,0
0.717975,2,1
0.584646,1,1
0.255088,1,0
0.407510,2,0
0.575131,2,1
0.707440,1,1
0.101825,3,0
0.075680,2,0
0.302571,3,0
0.017620,3,0
0.756045,2,1
0.082669,2,0
0.742635,3,1
0.560394,3,1
0.692994,1,1
0.082710,3,0
0.104089,3,0
0.894990,2,1
0.845643,3,1
0.533867,3,0
0.003859,1,0
0.072180,3,0
0.142565,1,0
0.443933,2,1
0.836932,3,1
0.006265,3,0
0.690566,2,1
0.799451,1,1
0.742031,1,1
0.307783,1,1
0.630066,3,1
0.542221,2,1
0.698192,2,1
0.728802,3,1
0.913313,3,1
0.956326,3,1
0.218638,1,1
0.961898,1,1
0.775327,3,1
0.584770,3,1
0.047486,2,0
0.162772,3,0
0.154458,1,0
0.363333,3,1
0.578399,1,1
0.047284,3,0
0.118156,2,0
0.564118,1,1
0.266171,1,1
0.496481,3,0
0.553218,3,1
0.536043,1,1
0.095157,1,0
0.520793,2,1
0.564924,2,1
0.440664,3,0
0.742905,1,1
0.106815,3,0
0.736475,1,1
0.907151,2,1
0.737535,1,1
0.740073,3,0
0.505433,1,1
0.876270,2,1
0.881714,1,1
0.367108,1,1
0.580548,3,1
0.401696,3,0
0.223966,3,0
0.109820,2,0
0.499917,2,0
0.384704,2,1
0.224222,1,0
0.708940,1,1
0.535667,1,1
0.583376,2,1
0.610968,1,1
0.194690,2,0
0.500949,1,1
0.590261,1,1
0.125654,2,0
0.981581,2,1
0.497397,3,1
0.057336,1,0
0.970868,2,1
0.772707,2,1
0.613658,1,1
0.496562,1,0
0.649137,3,1
0.663196,2,1
0.479263,1,1
0.303227,3,0
0.031252,1,0
0.894353,1,1
0.052338,3,0
0.581450,2,1
0.378270,2,0
0.038099,1,0
0.742061,2,1
0.260601,2,0
0.671933,3,1
0.457815,3,0
0.817541,1,1
0.628222,3,1
0.356688,3,0
0.709834,3,1
0.688436,1,1
0.463559,3,0
0.830182,3,1
0.928568,3,1
0.315912,3,0
0.192280,3,0
0.260078,1,1
0.317793,1,1
0.454875,2,1
0.040975,3,0
0.133177,3,0
0.434830,1,1
0.643196,3,1
0.858859,1,1
0.098470,1,1
0.069254,3,0
0.426156,2,0
0.093304,3,0
0.157434,3,0
0.097491,1,0
0.417496,3,0
0.575067,3,0
0.487187,3,0
0.582444,3,1
0.853957,3,1
0.641252,3,1
0.198750,1,1
0.337393,1,0
0.553878,3,0
0.580038,2,1
0.755474,3,1
0.553518,1,1
0.549261,3,0
0.067167,2,0
0.394777,1,1
0.110957,1,0
0.411190,3,0
0.282531,3,0
0.685122,2,1
0.105388,1,0
0.599579,3,0
0.903240,2,1
0.369304,3,0
0.277751,2,0
0.729996,2,1
0.885247,3,1
0.899467,2,1
0.762140,2,1
0.382780,3,0
0.266263,2,0
0.543037,3,1
0.620718,3,1
0.019698,2,0
0.323810,2,0
0.366893,1,1
0.424825,1,1
0.095303,3,0
0.913881,1,1
0.943259,1,1
0.856397,1,1
0.837662,3,1
0.128264,1,0
0.805919,1,1
0.355403,3,0
0.158780,2,0
0.668846,2,1
0.791522,1,1
0.249709,2,1
0.187963,3,0
0.120310,2,0
0.749167,2,1
0.512872,3,1
0.750822,3,1
0.355388,2,0
0.453246,2,1
0.034614,3,0
0.576083,2,1
0.676145,2,1
0.932087,2,1
0.954443,1,1
0.258092,1,1
0.542003,2,1
0.622779,1,1
0.222246,2,0
0.184869,2,0
0.196010,3,0
0.561179,1,1
0.982413,3,1
0.186254,2,0
0.849500,1,1
0.009877,1,0
0.713828,1,1
0.452572,2,1
0.016207,2,0
0.928175,2,1
0.047907,3,0
0.313508,3,0
0.030366,1,0
0.959014,3,1
0.651797,1,1
0.127386,3,0
0.698394,1,1
0.980477,1,1
0.519421,1,1
0.259820,2,0
0.582653,3,0
0.616046,3,1
0.485291,2,1
0.886958,1,1
0.579899,3,1
0.690803,3,1
0.704798,3,1
0.440110,3,0
0.374159,3,0
0.707980,3,1
0.148003,2,0
0.565680,2,0
0.383776,2,0
0.411352,1,1
0.844502,2,1
0.194956,3,0
0.345432,3,0
0.585285,1,1
0.301089,2,0
0.923069,2,1
0.516507,2,1
0.409275,1,1
0.650771,1,1
0.549865,2,1
0.223812,2,1
0.285962,3,0
0.921542,3,1
0.488200,1,1
0.349199,2,0
0.949425,3,1
0.616318,2,1
0.691962,2,1
0.276238,1,0
0.200752,1,0
0.456951,1,1
0.414719,2,0
0.788374,1,1
0.223555,1,1
0.601473,1,1
0.455365,3,0
0.733505,2,1
0.941545,1,1
0.170706,3,0
0.850318,3,1
0.802204,2,1
0.674803,1,1
0.150330,2,0
0.738951,2,0
0.379023,1,1
0.969888,2,1
0.440133,1,1
0.152050,3,0
0.768549,3,1
0.783488,1,1
0.429751,2,1
0.807053,1,1
0.632628,3,1
0.670639,3,1
0.367346,1,1
0.215072,1,1
0.129076,3,0
0.761033,1,1
0.966695,1,1
0.573527,2,1
0.452189,1,1
0.025492,3,0
0.900918,2,1
0.898443,1,1
0.414374,3,0
0.727761,1,1
0.735340,2,1
0.091837,3,1
0.546367,3,0
0.272234,3,0
0.672798,2,1
0.173779,3,0
0.742626,2,1
0.466381,1,1
0.817828,2,1
0.786237,3,1
0.681059,2,1
0.040658,1,0
0.771806,1,1
0.610605,2,1
0.130989,1,1
0.317179,1,0
0.997036,2,1
0.901994,1,1
0.308175,1,1
0.498861,2,1
0.040818,2,0
0.984888,3,1
0.966760,1,1
0.115285,2,0
0.344849,1,0
0.059852,1,0
0.808873,1,1
0.464570,3,0
0.947321,2,1
0.139691,1,0
0.079065,3,0
0.926965,3,1
0.926042,3,1
0.853899,3,1
0.275693,1,0
0.999211,1,1
0.132410,2,0
0.448376,3,0
0.322106,3,0
0.832898,1,1
0.767703,1,1
0.449063,2,1
0.598575,2,1
0.890183,2,1
0.081425,3,0
0.929762,1,1
0.967991,2,1
0.154980,3,0
0.834811,3,1
0.135133,2,1
0.387427,3,0
0.453888,3,0
0.634396,2,1
0.450070,1,1
0.264839,3,0
0.392689,3,0
0.782485,1,1
0.102979,1,1
0.499856,3,0
0.709220,1,1
0.014600,1,0
0.523335,2,1
0.118355,2,0
0.167942,2,1
0.191369,2,0
0.921125,3,1
0.338022,2,0
0.844663,3,1
0.982465,2,1
0.402199,1,1
0.918869,2,1
0.830475,2,1
0.517986,3,1
0.847494,3,1
0.533373,2,1
0.131910,1,0
0.993638,3,1
0.260456,2,1
0.809533,2,1
0.018353,1,0
0.106803,3,0
0.452740,1,1
0.692021,2,1
0.483404,1,1
0.648228,1,1
0.523520,1,1
0.383941,1,1
0.846526,1,1
0.036684,3,0
0.767442,3,1
0.776311,2,1
0.280526,3,0
0.044727,1,1
0.277615,1,0
0.655478,2,1
0.879283,3,1
0.256994,2,1
0.025262,2,0
0.381066,1,1
0.845707,2,1
0.127135,1,1
0.035587,3,0
0.820685,3,1
0.818930,2,1
0.313758,2,1
0.909571,2,1
0.425439,1,1
0.516802,2,0
0.980718,1,1
0.458947,1,1
0.831102,3,1
0.353863,1,1
0.334730,3,0
0.139160,2,0
0.768044,1,1
0.449660,3,0
0.454131,3,0
0.593717,2,1
0.866313,3,1
0.297367,1,1
0.902671,1,1
0.671411,3,1
0.550563,1,1
0.472865,2,1
0.684833,2,1
0.686942,2,1
0.253827,1,1
0.194272,2,0
0.414079,2,0
0.715646,1,1
0.876308,3,1
0.293786,1,1
0.091656,3,0
0.348861,1,1
0.815201,3,1
0.536381,2,1
0.094789,1,1
0.352962,1,0
0.481216,3,0
0.961781,1,1
0.921475,1,1
0.425720,2,1
0.980219,1,1
0.212430,2,0
0.853672,2,1
0.907503,3,1
0.590992,2,0
0.729645,2,1
0.733211,3,0
0.931426,1,1
0.009917,2,0
0.291787,1,1
0.246294,2,0
0.001889,1,0
0.986872,2,1
0.231512,2,1
0.374159,3,0
0.321885,2,1
0.914184,2,1
0.988528,1,1
0.302502,1,1
0.998613,2,1
0.274914,1,1
0.841702,3,1
0.880015,1,1
0.389396,1,1
0.209160,1,0
0.229415,2,0
0.472527,1,1
0.703021,3,0
0.941006,3,1
0.401395,3,0
0.443233,2,0
0.169965,3,0
0.498738,1,1
0.128987,3,0
0.141986,2,0
0.728595,2,1
0.520234,1,1
0.734147,3,1
0.011316,2,0
0.165444,1,0
0.253377,3,0
0.633862,3,1
0.982946,1,1
0.498638,3,0
0.102205,1,0
0.207617,2,0
0.022466,3,0
0.408828,1,1
0.698165,2,1
0.250230,2,0
0.655782,3,0
0.436840,2,0
0.471778,1,1
0.999874,2,1
0.786251,2,1
0.413977,1,1
0.348879,2,0
0.823758,2,1
0.340412,1,0
0.250126,1,1
0.483618,3,0
0.533658,1,1
0.303939,3,0
0.306663,3,0
0.791984,3,0
0.958037,3,1
0.056448,3,0
0.090693,2,0
0.715398,3,1
0.687652,1,1
0.396976,2,0
0.595996,1,1
0.176528,2,0
0.091716,1,0
0.751925,1,1
0.689747,3,0
0.293889,1,1
0.863384,1,1
0.270691,2,1
0.308933,2,0
0.507631,1,1
0.353705,3,0
0.891280,2,1
0.568125,3,0
0.621394,3,0
0.122745,2,0
0.127938,1,0
0.460520,1,1
0.569291,3,1
0.379327,2,0
0.280477,3,0
0.547818,1,1
0.411017,3,0
0.252987,1,1
0.080549,3,0
0.229634,2,0
0.676683,3,0
0.455538,3,0
0.002733,2,0
0.563354,2,1
0.555523,2,0
0.775861,3,1
0.582706,1,1
0.612397,2,1
0.706347,1,1
0.735852,3,1
0.136134,3,0
0.349966,2,0
0.540551,2,0
0.093434,3,0
0.028557,3,0
0.011785,3,0
0.492088,3,0
0.636080,2,1
0.249771,2,0
0.135666,3,0
0.147647,3,0
0.088282,3,0
0.110806,3,0
0.804740,1,1
0.641553,2,1
0.358514,1,0
0.358412,1,1
0.870023,3,1
0.626604,2,1
0.165630,3,0
0.890055,1,1
0.700901,2,1
0.231561,1,1
0.817857,1,1
0.411266,3,0
0.954448,3,1
0.761500,3,1
0.286741,1,1
0.775126,2,1
0.247104,1,1
0.840193,3,1
0.327732,2,1
0.628551,2,1
0.230689,2,0
0.631526,3,1
0.218051,1,1
0.094639,1,0
0.194737,1,0
0.846399,1,1
0.133648,2,0
0.752803,2,1
0.896991,1,1
0.301013,2,0
0.839872,1,1
0.273166,2,0
0.367986,2,1
0.862378,3,1
0.650820,1,1
0.543302,1,1
0.067392,1,1
0.956718,2,1
0.007529,1,0
0.501956,2,1
0.767492,3,1
0.454027,2,0
0.056403,2,0
0.753219,2,1
0.931042,1,1
0.909531,3,1
0.722801,1,1
0.421823,3,0
0.305828,1,1
0.268850,3,0
0.792299,3,1
0.005559,1,0
0.600028,2,1
0.083916,2,0
0.646887,1,1
0.008615,2,0
0.046500,3,0
0.788100,2,1
0.472622,1,1
0.694806,2,1
0.574087,1,1
0.794328,2,1
0.969737,1,1
0.165977,1,1
0.456997,1,1
0.467783,3,1
0.286198,3,0
0.529695,3,1
0.147497,1,0
0.938931,2,1
0.194503,1,1
0.718053,2,1
0.181621,3,0
0.283000,1,1
0.829584,1,1
0.838035,2,1
0.054258,2,0
0.324507,3,0
0.515916,1,1
0.797636,2,1
0.120328,2,0
0.397878,2,1
0.867694,3,1
0.751365,2,1
0.070389,2,0
0.563111,3,0
0.713409,3,1
0.721203,3,1
0.596268,1,1
0.378173,3,0
0.880680,1,1
0.433809,2,1
0.361993,2,0
0.464480,1,1
0.850312,2,1
0.463000,2,1
0.692219,1,1
0.735293,3,1
0.688872,2,1
0.706505,1,1
0.364732,2,1
0.015923,3,0
0.764329,2,1
0.585533,1,1
0.905320,2,1
0.689042,1,1
0.052001,3,0
0.710149,1,1
0.272144,1,0
0.976603,3,1
0.512845,3,0
0.473118,3,0
0.450288,1,1
0.218040,3,0
0.414608,1,1
0.424854,1,1
0.904082,3,1
0.026539,3,0
0.651012,1,1
0.350799,3,0
0.419561,1,1
0.940052,3,1
0.397184,3,0
0.918499,3,1
0.836365,1,1
0.443390,3,0
0.935223,3,1
0.519983,2,1
0.874349,2,1
0.459850,2,1
0.918397,1,1
0.910910,2,1
0.263803,3,0
0.543487,1,1
0.996305,3,1
0.519816,2,0
0.560206,1,1
0.010546,3,0
0.451639,1,1
0.088039,2,0
0.809102,2,1
0.979063,1,1
0.088096,2,0
0.475907,3,0
0.256730,1,1
0.788966,1,1
0.597297,1,1
0.194462,2,0
0.392842,2,1
0.867872,3,1
0.857374,3,1
0.889818,2,1
0.729515,3,1
0.254855,1,1
0.315678,1,1
0.884533,3,1
0.250643,2,0
0.226650,3,1
0.888283,2,1
0.287417,2,1
0.650274,2,1
0.118043,2,0
0.301041,2,0
0.702658,3,1
0.874971,3,1
0.014270,2,0
0.243620,2,0
0.952352,2,1
0.502040,1,1
0.735552,2,1
0.883185,2,1
0.060015,1,1
0.276594,3,0
0.715191,3,0
0.030380,1,0
0.477563,2,1
0.141103,2,0
0.746009,1,1
0.961732,1,1
0.066848,2,0
0.560149,2,1
0.164499,3,0
0.747977,1,1
0.771754,3,0
0.945553,2,1
0.174649,1,0
0.128688,1,0
0.511149,1,1
0.572092,3,0
0.946945,3,1
0.477765,1,1
0.994113,1,1
0.358009,3,1
0.593373,2,1
0.291803,2,0
0.235963,3,0
0.624316,2,1
0.727513,3,1
0.363074,2,1
0.117589,3,0
0.504742,3,0
0.378111,2,0
0.353978,2,0
0.842534,2,1
0.505182,2,1
0.723978,3,1
0.263455,1,0
0.204724,1,0
0.144935,2,0
0.414344,1,0
0.623213,2,1
0.709516,1,1
0.115328,3,0
0.149281,2,0
0.638950,3,0
0.909527,1,1
0.748814,1,1
0.849041,1,1
0.211851,1,1
0.899936,1,1
0.359271,2,0
0.578037,2,1
0.881167,2,1
0.193779,2,0
0.966082,3,1
0.871881,1,1
0.044166,3,0
0.740747,2,1
0.833922,3,1
0.605818,1,1
0.527675,3,0
0.702752,2,1
0.188857,1,1
0.739106,2,1
0.764004,2,1
0.874767,2,1
0.770107,2,1
0.278827,2,0
0.383485,1,1
0.947731,1,1
0.973241,2,1
0.549623,3,1
0.485293,1,1
0.318544,1,1
0.628474,1,1
0.446508,1,1
0.842078,3,1
0.332388,2,0
0.909833,1,1
0.981671,2,1
0.988430,2,1
0.808774,1,1
0.584766,2,1
0.112280,3,0
0.513511,1,1
0.981534,3,1
0.509165,3,1
0.736216,1,1
0.094806,1,0
0.959793,3,1
0.980212,1,1
0.189169,2,0
0.247553,1,1
0.414209,3,0
0.760721,1,1
0.744031,1,1
0.444181,1,1
0.753372,1,1
0.832465,3,1
0.444343,1,1
0.861003,1,1
0.350167,1,1
0.192181,3,0
0.285460,3,0
0.008551,3,0
0.145789,2,0
0.367904,1,0
0.664729,3,0
0.083935,3,0
0.287503,2,1
0.573495,3,0
0.098074,3,0
0.299739,3,0
0.228616,1,1
0.190719,1,1
0.037882,2,0
0.933121,2,1
0.925845,3,1
0.511675,2,0
0.502890,3,0
0.021719,1,0
0.266047,1,1
0.773186,3,1
0.877441,1,1
0.764627,1,1
0.470508,1,1
0.606179,2,1
0.380807,1,1
0.577962,2,1
0.238054,1,1
0.829548,2,1
0.357394,3,0
0.475915,2,1
0.771607,3,1
0.912027,3,1
0.142588,3,0
0.109630,1,0
0.682986,2,1
0.305631,2,1
0.026834,1,1
0.602776,3,1
0.222427,1,1
0.739973,1,1
0.833301,3,1
0.589789,3,1
0.769814,2,1
0.441788,2,0
0.079655,3,0
0.386501,1,1
0.744304,2,1
0.127273,2,0
0.310864,3,0
0.848198,2,1
0.568858,3,0
0.072572,1,0
0.654002,2,1
0.105150,3,0
0.436280,3,1
0.522543,2,1
0.496665,2,1
0.084011,3,0
0.595770,3,0
0.400955,3,0
0.725753,3,1
0.786187,2,1
0.340385,1,1
0.471925,3,0
0.584836,1,1
0.769768,3,1
0.364216,2,0
0.564969,1,1
0.767102,1,1
0.466494,2,0
0.195642,3,0
0.222628,2,1
0.007152,3,0
0.729397,1,1
0.189521,1,0
0.342720,3,0
0.295115,3,0
0.079761,2,0
0.895317,1,1
0.256772,1,0
0.099260,1,1
0.693457,1,1
0.285803,3,0
0.150030,3,0
0.586859,3,0
0.702113,1,1
0.158023,1,0
0.128029,2,0
0.570247,1,1
0.042733,1,0
0.115278,1,0
0.181917,1,1
0.131445,2,0
0.427408,3,0
0.614898,2,1
0.440679,2,0
0.857774,2,1
0.554214,2,1
0.800670,3,1
0.647419,2,1
0.119663,1,0
0.998178,2,1
0.393356,1,1
0.475574,2,0
0.932758,2,1
0.430410,1,1
0.223023,1,1
0.327895,2,0
0.125445,2,0
0.199078,3,0
0.620824,1,1
0.932078,2,1
0.645565,1,1
0.855009,2,1
0.343003,3,0
0.591452,1,1
0.015574,2,0
0.322240,1,1
0.003722,1,0
0.715082,3,1
0.843671,3,1
0.575574,2,1
0.203446,2,0
0.133218,3,0
0.028517,2,1
0.669293,3,1
0.316997,1,1
0.972623,2,1
0.725031,3,1
0.714870,1,1
0.171572,1,0
0.344085,3,1
0.674171,2,1
0.375922,1,1
0.480454,3,0
0.640864,2,1
0.394679,1,1
0.339656,3,0
0.654873,3,1
0.493714,1,1
0.132586,3,0
0.804343,2,1
0.540992,2,1
0.966971,2,1
0.315656,2,0
0.544259,2,0
0.617101,2,1
0.805529,1,1
0.979673,3,1
0.473568,1,1
0.505096,2,0
0.480409,2,0
0.141460,2,0
0.853502,2,1
0.068211,3,0
0.791818,2,1
0.795623,3,1
0.932705,3,1
0.429267,3,0
0.497301,3,0
0.989509,3,1
0.415538,2,1
0.207467,1,0
0.193828,2,0
0.098607,3,0
0.275929,3,0
0.714090,3,1
0.327989,2,0
0.669755,3,0
0.120940,2,0
0.419297,1,1
0.189919,1,1
0.707286,3,0
0.745159,3,1
0.685335,1,1
0.061323,1,0
0.818588,1,1
0.678711,2,1
0.869196,1,1
0.894148,3,1
0.705924,2,1
0.705289,2,1
0.632723,1,1
0.697572,1,1
0.277244,1,1
0.692861,1,1
0.874703,2,1
0.285053,3,0
0.418808,3,0
0.409111,1,1
0.659002,2,0
0.652768,2,1
0.675181,1,1
0.113802,2,0
0.916702,2,1
0.157525,3,0
0.293896,2,1
0.615321,2,1
0.608017,3,1
0.173473,1,1
0.326127,2,1
0.793615,1,1
0.538807,1,1
0.922867,1,1
0.471119,3,0
0.360934,3,0
0.698564,2,1
0.574357,3,1
0.565598,1,1
0.323284,3,0
0.428021,2,0
0.002310,1,0
0.246848,3,0
0.046442,3,0
0.900833,2,1
0.415893,2,1
0.984095,3,1
0.470124,1,1
0.091063,3,0
0.713027,2,1
0.615827,1,1
0.617158,3,0
0.958714,1,1
0.847112,2,1
0.686172,3,1
0.371333,2,0
0.849510,3,1
0.512335,1,1
0.911325,3,1
0.009074,1,0
0.878578,1,1
0.171793,3,0
0.525997,2,1
0.690083,3,1
0.725927,3,1
0.676428,3,1
0.426773,2,1
0.446090,1,1
0.853689,1,1
0.597713,3,1
0.463760,2,1
0.131647,3,0
0.381782,3,0
0.478844,1,1
0.961007,3,1
0.400836,2,1
0.031492,1,0
0.150320,1,1
0.209248,1,1
0.138496,2,0
0.315211,1,1
0.358141,2,0
0.597079,2,1
0.175015,3,0
0.063244,2,0
0.981562,1,1
0.789139,1,1
0.275505,2,0
0.632396,3,0
0.989332,3,1
0.110500,2,1
0.924707,3,1
0.668318,2,1
0.300440,2,0
0.887411,3,1
0.749413,2,1
0.153989,1,0
0.142218,3,0
0.295718,3,0
0.615386,1,1
0.456702,2,0
0.696055,2,1
0.760224,1,1
0.131219,2,0
0.294512,2,1
0.380078,1,1
0.175452,2,0
0.989283,3,1
0.576208,2,1
0.268912,1,1
0.367615,1,1
0.254948,1,1
0.977034,1,1
0.880771,2,1
0.330424,2,0
0.800032,3,1
0.714883,1,1
0.954007,2,1
0.208751,3,0
0.095015,3,0
0.644715,1,1
0.744428,1,1
0.082077,3,0
0.684178,3,1
0.844372,2,1
0.618366,1,1
0.645547,3,1
0.645456,1,1
0.686955,3,1
0.773696,2,1
0.621900,3,1
0.405305,1,1
0.315518,3,0
0.403107,1,1
0.273562,1,1
0.728638,3,0
0.143866,2,0
0.938798,1,1
0.339995,3,0
0.257195,2,0
0.965697,3,1
0.157926,3,0
0.804535,3,1
0.223627,3,0
0.741188,1,1
0.529950,1,1
0.397917,2,0
0.703023,3,1
0.389332,3,0
0.382748,3,0
0.516797,2,0
0.703066,2,1
0.997962,1,1
0.904277,2,1
0.930073,2,1
0.899024,2,1
0.539774,2,1
0.501888,2,1
0.684394,2,1
0.900668,3,1
0.900842,3,1
0.477626,1,1
0.836089,2,1
0.885824,2,1
0.555040,3,0
0.963740,1,1
0.665478,1,1
0.581638,3,1
0.998802,1,1
0.327957,1,1
0.220259,2,0
0.491152,1,1
0.243664,2,1
0.802192,1,1
0.766988,3,1
0.697878,2,1
0.421309,2,1
0.315277,1,1
0.994325,2,1
0.433717,2,0
0.743322,1,1
0.376484,3,0
0.565344,2,1
0.418163,2,1
0.461655,3,0
0.992167,3,1
0.866172,1,1
0.329475,1,1
0.002695,2,0
0.429917,1,1
0.080571,2,0
0.542823,3,0
0.084366,3,0
0.540758,1,1
0.813205,2,1
0.231401,2,1
0.154053,3,0
0.118153,2,0
0.416681,2,1
0.504741,3,1
0.168896,2,1
0.693719,1,1
0.500335,2,0
0.254847,2,0
0.021402,3,0
0.670987,1,1
0.420005,1,0
0.462497,1,1
0.658734,1,1
0.847536,3,1
0.357085,2,0
0.683422,2,1
0.680652,2,1
0.272434,2,0
0.199047,3,0
0.897911,2,1
0.224989,2,0
0.086166,2,0
0.183899,2,0
0.845102,3,1
0.874831,3,1
0.860381,3,0
0.363364,1,1
0.912438,1,1
0.939965,3,1
0.473966,2,1
0.725662,3,1
0.183437,2,0
0.464849,2,0
0.117255,2,0
0.874700,1,1
0.350728,2,0
0.053498,2,0
0.528344,1,1
0.209329,2,1
0.646370,3,1
0.765049,3,0
0.330478,1,1
0.494311,1,1
0.142095,1,0
0.645249,3,1
0.547902,3,1
0.113832,3,0
0.944441,1,1
0.887766,3,0
0.310496,3,0
0.657080,1,1
0.871682,1,1
0.160220,2,0
0.458949,3,0
0.655265,2,1
0.856730,1,1
0.924107,3,1
0.231525,1,1
0.969238,2,1
0.369303,1,0
0.620684,3,1
0.236355,2,0
0.632569,1,1
0.518440,3,0
0.062536,1,0
0.173465,3,0
0.354460,3,0
0.166793,3,0
0.097505,2,0
0.360846,1,1
0.661816,2,1
0.780948,2,1
0.450259,2,1
0.201823,2,0
0.814671,1,1
0.500497,3,0
0.776256,2,1
0.725383,2,1
0.128313,3,0
0.280674,1,1
0.891021,1,1
0.799296,3,1
0.014513,2,0
0.479999,2,1
0.661944,3,1
0.568676,3,0
0.430859,1,1
0.749900,2,1
0.135221,1,0
0.911397,3,0
0.613220,1,1
0.889810,3,1
0.957711,3,1
0.589798,2,1
0.002096,1,0
0.081000,1,0
0.818821,3,1
0.654633,3,0
0.488862,1,1
0.514796,1,1
0.341006,2,0
0.099647,3,0
0.527384,1,1
0.530397,1,1
0.229860,3,0
0.320132,2,0
0.327497,1,1
0.122433,1,0
0.283758,1,1
0.977052,3,1
0.009720,2,0
0.214172,1,1
0.816824,1,1
0.401552,3,0
0.043319,3,0
0.764396,1,1
0.905818,1,1
0.104931,3,0
0.180450,2,0
0.947498,2,1
0.593777,2,1
0.151519,3,0
0.702750,3,1
0.725535,1,1
0.158359,2,0
0.366023,3,0
0.838822,1,1
0.247526,2,0
0.638975,2,0
0.796108,2,1
0.091478,2,0
0.756786,3,1
0.686599,3,0
0.820763,2,1
0.467534,3,0
0.669163,2,1
0.548326,3,0
0.753654,1,1
0.743609,3,1
0.676465,1,1
0.149634,3,0
0.877527,1,1
0.912217,3,1
0.331963,1,1
0.675610,3,1
0.311393,2,1
0.338055,3,0
0.135397,3,0
0.317493,1,0
0.169608,2,0
0.207701,1,1
0.855840,1,1
0.974561,3,1
0.556362,2,0
0.933061,3,1
0.843859,3,1
0.234914,3,0
0.669151,3,1
0.856761,3,1
0.162831,2,0
0.698937,2,1
0.694743,2,1
0.746109,3,0
0.216219,2,0
0.818176,2,1
0.057492,3,0
0.342632,1,1
0.024560,3,0
0.716423,3,1
0.404719,1,1
0.315119,3,0
0.326629,2,1
0.101646,3,0
0.222641,2,0
0.785410,2,1
0.964666,2,1
0.912626,2,1
0.146031,2,0
0.375661,3,0
0.013230,2,0
0.338422,1,0
0.285214,1,0
0.669619,3,0
0.742416,3,1
0.452703,3,0
0.468370,2,1
0.652613,1,1
0.555769,1,1
0.918087,1,1
0.003731,3,0
0.618932,3,1
0.244018,1,1
0.555369,1,1
0.365065,2,1
0.613076,1,1
0.624409,3,1
0.845394,3,1
0.152599,2,0
0.968649,3,1
0.763576,2,1
0.610835,3,0
0.402132,1,1
0.550842,2,1
0.046370,2,0
0.079119,3,0
0.305422,3,0
0.989089,1,1
0.272979,2,0
0.919619,2,1
0.859000,2,1
0.773872,3,1
0.727534,2,1
0.430206,1,1
0.258812,3,0
0.219940,2,0
0.740304,2,1
0.832213,2,1
0.984332,1,1
0.359270,3,0
0.197142,2,0
0.540709,2,1
0.379079,3,0
0.193090,2,0
0.555307,2,1
0.905984,3,1
0.043330,3,0
0.373524,3,0
0.119873,2,0
0.281278,1,1
0.703198,1,1
0.334555,1,0
0.216174,2,1
0.972357,3,1
0.425279,3,0
0.205434,1,1
0.228632,3,0
0.131448,1,0
0.674466,2,1
0.775419,3,1
0.686317,2,1
0.831962,1,1
0.788989,3,1
0.337528,3,0
0.365115,2,1
0.376797,3,0
0.085798,2,0
0.887543,2,1
0.930404,3,1
0.989932,3,1
0.584768,2,1
0.944378,3,1
0.242993,3,0
0.674328,3,0
0.503057,1,1
0.351123,2,1
0.563248,2,1
0.537558,1,1
0.856519,3,1
0.593682,3,1
0.803419,1,1
0.715633,3,0
0.623068,3,0
0.152049,3,0
0.081651,1,0
0.821188,1,1
0.245774,1,0
0.536100,1,1
0.218595,3,0
0.267946,2,0
0.034963,3,0
0.477081,2,1
0.654935,2,0
0.833929,3,1
0.994206,1,1
0.648673,1,1
0.387024,3,0
0.536882,1,1
0.683544,3,1
0.196005,3,0
0.642381,2,1
0.523276,1,1
0.439304,2,1
0.695500,1,1
0.943123,1,1
0.724446,1,1
0.005226,1,0
0.784679,3,1
0.139201,1,0
0.415685,2,0
0.968837,1,1
0.026599,1,0
0.579166,2,1
0.289195,3,0
0.987660,3,1
0.259323,3,0
0.806862,2,1
0.532246,2,1
0.641383,1,1
0.371596,3,0
0.112186,2,0
0.595042,2,1
0.127088,3,0
0.685240,1,1
0.269556,3,0
0.142732,3,0
0.234070,1,0
0.304646,3,0
0.068037,3,0
0.515429,1,1
0.995152,1,1
0.715618,1,1
0.759668,2,1
0.330162,1,1
0.386119,1,1
0.014415,1,1
0.241730,1,0
0.751549,1,1
0.858957,2,1
0.764174,3,1
0.688067,3,0
0.947438,2,1
0.371581,3,0
0.156790,3,0
0.693154,2,1
0.499056,1,1
0.040570,1,0
0.498523,2,1
0.051811,2,0
0.465009,3,0
0.058678,3,0
0.935563,2,1
0.823942,3,1
0.955655,2,1
0.692832,1,1
0.203218,2,0
0.570061,3,1
0.298417,1,1
0.631990,3,0
0.952166,1,1
0.925287,3,1
0.059371,3,0
0.600244,2,1
0.830984,1,1
0.203773,2,0
0.686946,3,0
0.549741,3,0
