mastery,trend,attempts_count,at_risk
0.317978,0.258797,35,0
0.590455,0.156971,14,0
0.369062,0.022869,33,1
0.698823,-0.083816,14,0
0.602583,0.261996,12,0
0.117503,-0.266420,15,1
0.165763,0.059712,7,0
0.162157,-0.027009,20,1
0.581603,0.193369,6,0
0.952690,0.079456,21,0
0.543484,-0.031056,27,0
0.799281,0.288972,19,0
0.527213,-0.093773,13,1
0.497013,-0.224645,39,1
0.831338,-0.171702,25,1
0.251936,-0.207239,8,1
0.148901,-0.297887,39,1
0.105876,0.128574,43,0
0.618483,0.234091,16,0
0.220175,-0.036510,16,0
0.097475,0.273303,18,0
0.904711,-0.110857,4,0
0.006991,0.159991,46,1
0.681273,0.266359,44,0
0.769659,-0.128794,39,0
0.571716,-0.047234,47,0
0.956312,0.294093,28,0
0.879480,-0.274141,22,0
0.865765,-0.136327,37,0
0.881708,0.267658,7,0
0.659422,0.278204,8,0
0.104685,-0.189257,17,1
0.289930,0.248948,20,0
0.819716,0.124037,27,0
0.588767,-0.228183,26,0
0.207593,0.054408,31,1
0.864387,0.157243,47,0
0.637360,0.047162,15,0
0.199098,0.225971,10,0
0.765995,0.265093,46,0
0.150891,0.238232,22,0
0.378455,0.120214,35,0
0.529529,-0.129270,7,0
0.420014,-0.242868,17,1
0.915129,0.146703,15,0
0.151963,-0.106953,16,1
0.559944,0.214395,5,0
0.238783,0.084697,41,0
0.255426,0.074005,50,0
0.888701,-0.232797,17,1
0.550753,0.289603,45,0
0.328814,0.131438,47,0
0.747497,0.054838,48,0
0.862108,-0.122482,24,1
0.660711,-0.089180,11,0
0.026514,-0.156566,41,1
0.442532,-0.023491,12,0
0.679921,-0.194395,37,1
0.739964,0.253257,15,0
0.996327,-0.292095,40,0
0.090456,-0.197461,33,1
0.734775,0.031616,9,0
0.572872,-0.052034,47,1
0.046474,0.250833,50,1
0.137968,0.246462,17,0
0.790294,-0.276885,20,0
0.090796,-0.269970,11,1
0.641035,0.097495,19,0
0.393710,-0.284007,6,1
0.928979,-0.137973,21,0
0.548389,-0.124840,39,1
0.805338,-0.218955,4,0
0.290448,0.219454,26,0
0.111855,-0.148958,15,1
0.785618,0.291045,22,0
0.914618,0.127253,37,0
0.381266,0.154973,6,0
0.819908,-0.269444,41,0
0.058182,0.114184,49,1
0.345011,-0.180833,20,1
0.050299,-0.098628,9,1
0.142451,-0.272762,4,1
0.662110,-0.235540,22,1
0.573079,0.042679,26,0
0.955479,0.238070,39,0
0.428463,0.101654,11,0
0.617781,0.197243,31,0
0.869446,-0.084768,17,0
0.279723,0.032037,50,1
0.811599,0.053347,39,0
0.677752,-0.087150,10,0
0.899222,0.217503,6,0
0.825303,0.185508,47,0
0.609855,-0.154792,46,1
0.845245,-0.223829,28,1
0.437591,0.269059,50,0
0.205419,0.163206,4,1
0.201088,0.116692,43,1
0.432807,0.153885,39,0
0.491314,-0.120401,44,0
0.896226,0.298674,14,0
0.869300,0.290717,48,0
0.471329,0.282205,4,0
0.067470,-0.021274,32,1
0.583369,-0.240067,6,1
0.652993,0.230405,7,0
0.647476,0.209016,35,0
0.294688,0.246554,28,0
0.575773,0.026157,11,0
0.910670,-0.056361,36,0
0.535574,0.104452,19,0
0.652358,-0.021632,9,0
0.075883,-0.274813,6,1
0.477321,-0.251666,44,1
0.510647,-0.183323,27,1
0.180247,0.050746,19,0
0.921646,-0.127304,21,0
0.184173,0.175231,9,0
0.721172,0.254900,10,0
0.696843,-0.045039,38,0
0.627681,0.121681,3,0
0.100286,0.267509,15,0
0.541183,0.130774,12,0
0.676565,0.086617,22,0
0.962749,-0.006215,27,0
0.616303,-0.167848,4,0
0.234145,-0.120908,28,1
0.884233,-0.088286,33,0
0.635558,-0.122236,36,1
0.985427,0.119455,10,0
0.611098,-0.029378,42,1
0.960482,0.235103,40,0
0.312834,0.198005,15,1
0.559294,-0.194558,26,0
0.318363,-0.014505,8,1
0.103004,-0.281028,14,1
0.889857,0.165173,18,0
0.888832,-0.097606,33,0
0.058137,0.074417,15,1
0.701123,-0.171250,9,1
0.502670,0.003245,10,0
0.234588,-0.060865,10,1
0.723174,-0.102615,11,0
0.534421,-0.177993,38,0
0.015839,-0.233662,43,1
0.486963,0.191077,42,0
0.411746,0.282536,38,0
0.713038,0.120223,15,0
0.293459,-0.125915,46,1
0.726491,0.200973,6,0
0.104788,-0.270677,35,1
0.973418,0.246244,10,0
0.203640,-0.157169,6,1
0.752941,0.117198,40,0
0.413755,0.200136,37,0
0.430876,-0.280408,11,1
0.971279,-0.086485,16,0
0.566664,-0.247935,15,1
0.768388,0.147723,46,0
0.794383,-0.287315,15,1
0.780580,0.230849,19,0
0.093393,-0.098907,36,1
0.543879,-0.209032,12,1
0.876233,-0.044704,36,0
0.661646,0.105736,34,0
0.262185,-0.284468,22,1
0.428950,-0.015049,33,0
0.303994,0.234602,31,0
0.335100,-0.080393,15,1
0.443537,0.193238,40,0
0.210676,0.031217,23,1
0.630260,-0.256967,11,1
0.351289,0.013028,44,1
0.018331,0.042064,27,1
0.197427,0.271141,21,0
0.986719,-0.084605,39,0
0.813381,0.079934,6,0
0.491829,-0.003377,43,0
0.836711,0.121667,5,0
0.313878,0.198926,46,0
0.356050,0.234186,24,0
0.520904,-0.087723,17,1
0.214544,-0.062815,32,1
0.818653,0.257011,23,0
0.469333,0.071309,35,0
0.097786,-0.238451,41,1
0.232063,-0.117921,28,1
0.566862,-0.099708,42,0
0.604102,0.010990,27,1
0.764475,0.224810,26,0
0.402205,-0.136002,40,1
0.679910,0.014079,3,0
0.228396,-0.083799,43,1
0.612441,-0.239505,30,1
0.386660,-0.183834,21,0
0.781560,-0.138308,11,0
0.896948,-0.040445,23,0
0.741354,-0.024011,43,0
0.625853,-0.127206,36,0
0.127623,0.214074,34,0
0.650138,-0.234163,32,1
0.541294,0.128559,18,1
0.029133,-0.167495,4,1
0.124919,0.037602,44,1
0.343831,-0.139487,15,1
0.482144,0.250252,15,0
0.921439,-0.072759,21,0
0.196574,0.019907,26,1
0.049373,0.164164,30,0
0.735455,0.258765,42,0
0.727081,-0.054713,38,0
0.780335,-0.214506,23,0
0.767099,0.204565,8,0
0.604707,-0.045502,31,0
0.502117,0.069230,10,0
0.124766,-0.155538,34,1
0.856010,-0.171577,12,0
0.732506,-0.246034,40,1
0.816804,-0.052247,5,0
0.999562,0.247419,16,0
0.972724,0.139447,34,0
0.255948,0.158500,49,0
0.855617,0.276725,26,0
0.710216,0.091869,17,0
0.898762,-0.051834,44,0
0.967878,-0.124816,48,0
0.368899,0.257958,36,0
0.480300,0.142998,22,0
0.144761,0.264736,17,0
0.007253,0.152869,8,1
0.833874,-0.143472,9,0
0.890431,0.271247,36,0
0.124943,-0.047151,23,1
0.144018,-0.178075,46,1
0.144267,-0.231405,49,1
0.325207,-0.074733,40,1
0.926547,0.042825,16,0
0.429516,0.021516,26,1
0.628302,0.298181,20,0
0.289499,0.248858,30,0
0.059098,-0.291593,38,1
0.446148,-0.166233,48,0
0.461076,-0.029413,25,1
0.428695,-0.131323,33,1
0.230904,-0.086822,35,1
0.384219,0.267898,15,0
0.031354,-0.101525,7,1
0.814803,0.108500,30,0
0.537709,-0.008001,4,0
0.847865,0.061653,7,0
0.840221,-0.247784,24,1
0.687238,0.136844,42,0
0.426289,0.151040,44,0
0.199220,-0.214989,22,1
0.446487,0.086296,11,0
0.572975,-0.270231,8,1
0.441293,-0.236581,20,1
0.772658,0.014497,18,0
0.898534,0.086882,5,0
0.878160,-0.152739,38,0
0.456866,0.074982,16,0
0.879613,0.200340,20,0
0.485527,-0.053174,28,0
0.347445,0.135675,20,0
0.843891,-0.109396,25,0
0.690149,0.297235,27,0
0.430263,-0.092405,38,0
0.318400,-0.237029,20,1
0.121134,-0.159876,10,1
0.260426,0.145765,10,0
0.067244,-0.172679,26,1
0.399108,-0.153497,35,1
0.373600,-0.247782,17,1
0.445060,0.286302,5,0
0.600574,-0.071850,43,0
0.678531,-0.000325,45,0
0.461266,-0.082277,47,0
0.817877,-0.092703,9,0
0.256434,0.136865,10,1
0.020583,0.095928,17,1
0.250959,-0.143487,39,1
0.057632,0.217996,38,0
0.730523,0.028833,26,0
0.437209,-0.194112,27,1
0.492617,0.260565,34,0
0.020818,0.068912,7,1
0.231844,-0.000774,27,1
0.284281,-0.278025,17,1
0.518655,0.080291,31,0
0.412161,0.270686,24,0
0.445966,-0.049322,32,1
0.211440,-0.255127,10,1
0.331990,-0.044490,13,0
0.333495,0.136187,34,0
0.437312,-0.211858,26,0
0.893205,0.261722,34,0
0.875981,0.271230,40,0
0.971669,-0.086422,45,0
0.897410,-0.260511,15,0
0.573867,-0.077985,43,1
0.434728,0.229405,44,0
0.211801,-0.024613,6,1
0.729489,-0.020009,20,0
0.693686,-0.256461,33,1
0.405149,0.260761,5,0
0.992842,-0.270287,40,0
0.028888,0.092413,34,1
0.671365,0.207357,16,0
0.218879,-0.265368,15,1
0.833641,0.265766,24,0
0.631144,-0.190960,42,0
0.744175,0.227491,4,0
0.260979,-0.245636,6,1
0.581171,0.162313,48,0
0.640412,0.191595,4,0
0.718495,-0.019187,30,0
0.674298,-0.174219,13,0
0.260214,-0.275991,9,1
0.671277,0.064353,39,0
0.887877,-0.181475,34,0
0.969639,0.185354,31,0
0.363864,0.186234,10,0
0.409417,0.183446,6,0
0.327027,-0.056613,31,1
0.778399,0.274309,24,0
0.436371,-0.164079,28,1
0.045614,-0.162540,16,1
0.738715,-0.153599,13,1
0.882933,0.020644,33,0
0.691225,-0.080869,11,0
0.041764,0.037296,34,0
0.145998,0.053712,35,1
0.257456,-0.140564,7,1
0.408869,0.148844,34,0
0.862302,0.171617,36,0
0.761682,0.154530,6,0
0.448801,0.177922,34,0
0.616462,-0.112798,19,1
0.808407,0.168936,36,0
0.750942,0.268029,49,0
0.731780,-0.165049,43,0
0.098547,-0.258945,40,1
0.740122,-0.024738,36,0
0.894862,-0.148993,43,0
0.037669,0.107655,16,1
0.288290,-0.132345,49,1
0.922475,-0.180975,41,0
0.383833,-0.227071,39,1
0.372765,0.167210,42,0
0.594067,-0.081853,41,0
0.522081,0.280250,11,0
0.827580,-0.083473,4,0
0.028307,0.179373,45,1
0.688430,0.205084,12,0
0.400206,0.242676,31,0
0.454875,-0.154478,18,1
0.493150,-0.193042,43,1
0.800347,0.170840,45,0
0.562857,-0.193487,6,1
0.246971,-0.154609,25,0
0.321259,0.209423,38,0
0.839781,0.253581,10,0
0.395717,-0.256385,16,1
0.731282,-0.213482,30,0
0.626056,-0.264809,13,1
0.287059,-0.024043,23,1
0.187526,-0.063883,40,1
0.688954,-0.239917,24,1
0.519011,-0.217504,48,1
0.742330,0.242677,18,0
0.724339,-0.198304,6,0
0.351913,0.134451,19,0
0.997599,0.238124,36,0
0.924646,0.070379,49,0
0.448659,0.275518,30,0
0.352523,-0.271920,18,1
0.436803,0.184419,21,1
0.139384,-0.155204,44,1
0.599665,-0.040260,35,0
0.931754,-0.268230,38,1
0.194344,0.241014,22,0
0.714007,0.083269,17,0
0.606176,-0.164086,30,1
0.168818,0.216574,20,0
0.501915,0.085962,36,0
0.982051,-0.254679,23,1
0.304023,0.119919,40,0
0.954093,-0.019854,50,0
0.500053,-0.081839,47,1
0.913584,-0.024044,4,0
0.954742,0.105272,44,0
0.359958,-0.066199,39,1
0.729396,-0.282552,11,1
0.655759,-0.076499,13,0
0.568984,0.004956,19,0
0.233683,0.184550,15,0
0.573122,-0.033643,40,0
0.102229,-0.250778,44,1
0.737945,0.058455,43,0
0.935702,0.125403,48,0
0.296769,-0.003731,13,1
0.423801,0.144717,37,0
0.285740,-0.236591,3,1
0.406330,0.175867,14,1
0.369650,-0.047223,27,0
0.979656,-0.155134,27,0
0.021009,-0.204090,38,1
0.680418,0.258150,12,0
0.769244,0.069745,10,0
0.161475,-0.201994,38,1
0.529540,0.111022,37,1
0.326822,-0.026936,33,0
0.211850,0.127230,14,1
0.377437,0.168380,41,0
0.148126,-0.107832,33,1
0.772392,0.259633,4,0
0.015143,-0.042845,27,1
0.762927,0.247405,5,0
0.078618,-0.249434,37,1
0.442766,-0.249042,24,1
0.261605,0.285470,12,0
0.638086,0.078954,9,0
0.964410,-0.053748,10,0
0.202952,0.196617,44,0
0.649307,0.010588,14,0
0.493535,0.033656,33,0
0.779760,-0.280182,26,1
0.550821,0.251149,21,0
0.470950,-0.151356,31,1
0.814512,-0.219184,18,0
0.955754,-0.295327,7,1
0.949796,-0.016986,15,0
0.108071,-0.026360,29,1
0.911271,-0.255151,19,0
0.636686,0.084746,42,0
0.937239,0.061995,27,0
0.713119,0.030439,11,0
0.197038,-0.230082,23,1
0.744511,-0.112928,5,0
0.142889,0.237221,16,0
0.478743,-0.282090,3,1
0.162752,-0.240830,21,1
0.711088,-0.217308,32,0
0.383758,-0.182481,16,1
0.993810,-0.007293,50,0
0.715398,0.076386,34,0
0.945297,0.050567,12,0
0.983344,-0.272954,14,0
0.838069,-0.068505,19,0
0.653886,-0.211388,39,0
0.607504,-0.283136,34,1
0.522653,-0.101818,25,1
0.266716,-0.004725,45,1
0.762276,-0.044988,42,0
0.298157,0.110933,28,1
0.315601,0.056604,41,0
0.695237,0.201282,50,0
0.550136,-0.151627,33,1
0.809571,-0.174959,25,0
0.403657,0.258666,27,0
0.614095,-0.165834,42,0
0.256060,0.160525,35,0
0.717247,0.135534,26,0
0.499613,-0.120376,13,1
0.019795,-0.282316,40,1
0.787017,-0.054195,6,0
0.164445,0.098725,4,0
0.251441,-0.157466,27,1
0.771635,0.081220,44,0
0.224519,0.211741,29,0
0.331331,-0.017101,43,1
0.292608,0.198298,41,0
0.176150,0.119918,44,0
0.280779,0.263135,47,0
0.268986,0.137760,32,0
0.905438,0.046136,20,0
0.563110,0.128041,35,1
0.137248,-0.133643,3,1
0.823631,-0.042667,19,0
0.491726,-0.070350,15,0
0.618228,0.082663,48,0
0.290155,-0.258989,25,1
0.561152,-0.024345,10,1
0.647848,0.063903,48,0
0.344910,-0.025141,25,1
0.860147,-0.220480,25,0
0.807584,0.043720,13,0
0.745189,-0.005681,18,0
0.154335,-0.123023,43,1
0.360923,-0.182193,49,1
0.019657,-0.209088,5,1
0.395267,-0.224644,22,1
0.392822,0.219455,38,0
0.174279,0.292981,47,0
0.579561,-0.266219,49,1
0.285579,-0.242562,19,1
0.985565,0.155587,18,0
0.292905,0.133813,8,0
0.332382,-0.236990,22,1
0.127795,0.236617,27,1
0.737233,-0.186149,46,1
0.596060,0.295826,33,0
0.263057,0.006816,48,1
0.315232,-0.139408,23,1
0.202094,-0.168474,41,1
0.191999,0.184631,34,1
0.254152,-0.172572,10,1
0.875126,-0.007434,4,0
0.017095,0.057767,42,1
0.130984,0.128267,22,1
0.136176,0.164302,36,1
0.633493,0.029559,40,0
0.882600,0.090580,47,0
0.297115,0.185345,40,0
0.407607,0.270607,3,0
0.168663,-0.201561,43,1
0.223899,-0.043407,7,1
0.466325,-0.066870,15,1
0.875517,-0.079486,48,1
0.805513,-0.167792,16,1
0.611988,0.125655,21,0
0.553748,-0.189704,16,1
0.648262,0.202885,3,0
0.409477,-0.196785,38,1
0.383024,-0.104989,21,1
0.561690,-0.279652,19,1
0.056516,-0.051813,23,1
0.905534,0.069696,29,0
0.576207,0.286734,45,0
0.566058,0.015124,7,1
0.422687,-0.210640,41,1
0.872732,-0.183294,11,1
0.089980,-0.072457,34,0
0.531178,0.109012,25,1
0.323224,0.130514,12,0
0.225054,-0.172574,23,1
0.826052,-0.117461,21,0
0.752625,0.069244,46,0
0.679031,0.213636,6,0
0.168528,0.090588,16,0
0.713022,-0.187178,3,0
0.338617,0.222593,4,0
0.630645,0.250224,29,0
0.530064,-0.155905,32,1
0.284513,-0.078394,29,0
0.410975,0.237621,38,0
0.404695,0.108748,21,0
0.512453,0.219508,49,0
0.814559,0.265904,6,0
0.487471,0.076217,7,0
0.942429,0.105164,47,0
0.447434,0.063285,20,1
0.814212,-0.147350,21,0
0.427546,0.103380,25,0
0.579934,0.074258,35,0
0.303405,0.172278,30,0
0.948755,-0.284216,20,0
0.438344,0.242724,23,0
0.245473,0.138775,15,1
0.572603,-0.164073,33,1
0.672626,0.290623,46,0
0.749062,-0.092407,28,0
0.107729,-0.138731,28,1
0.145658,0.164059,46,0
0.266688,0.127824,13,1
0.529485,0.169705,27,0
0.392284,-0.093739,33,1
0.987160,-0.025187,15,0
0.928383,-0.071271,28,0
0.126954,-0.040666,42,1
0.035613,0.276807,9,1
0.792559,-0.191579,43,1
0.756315,-0.108217,28,0
0.735545,-0.214137,36,1
0.795798,-0.082073,38,1
0.806924,-0.010439,24,0
0.428601,-0.242649,27,1
0.333722,-0.133352,41,1
0.927585,-0.090893,46,0
0.830819,0.006470,25,0
0.087626,0.143641,36,1
0.354657,-0.100943,16,0
0.003685,0.199995,31,0
0.320744,-0.226420,35,1
0.704074,-0.079185,40,0
0.253480,0.266652,10,0
0.116099,0.077168,25,1
0.151238,-0.193224,10,1
0.127744,0.260918,42,1
0.312362,-0.005958,49,0
0.609160,0.085767,10,0
0.005658,-0.004716,41,1
0.791946,-0.016069,50,0
0.038276,0.277058,5,0
0.884762,0.057391,43,0
0.891272,0.086407,42,0
0.411724,0.096581,12,0
0.406257,-0.278018,50,1
0.368142,0.096656,38,0
0.417740,0.212511,45,0
0.253629,0.125350,16,1
0.617646,0.036063,43,0
0.805946,-0.238254,34,0
0.217193,-0.138082,30,1
0.479075,-0.270629,28,1
0.825514,0.214947,30,0
0.386360,-0.195992,26,1
0.399391,-0.194653,18,1
0.635022,0.299342,12,0
0.395611,-0.112450,18,1
0.760533,-0.184901,26,1
0.799444,-0.108548,13,0
0.243729,-0.008346,33,1
0.796000,0.235095,11,0
0.267440,0.286845,34,0
0.530271,0.106137,15,0
0.811884,0.218162,23,0
0.904941,-0.033625,48,0
0.579988,0.242623,38,0
0.104276,0.032118,5,1
0.618164,-0.062949,9,0
0.690313,0.282770,3,0
0.835966,0.289256,44,0
0.012397,0.088388,49,1
0.530672,0.166087,43,0
0.437250,-0.157219,45,1
0.764028,-0.160543,20,0
0.260638,-0.196262,39,1
0.952290,0.264084,12,0
0.519896,0.106197,11,0
0.255541,0.006642,30,1
0.231572,-0.141021,24,1
0.570116,0.238354,46,0
0.293627,0.228306,46,0
0.308548,0.014388,15,1
0.869306,-0.025011,14,0
0.250927,-0.233110,40,1
0.098727,0.190770,32,0
0.162624,-0.016088,47,1
0.813022,-0.020440,38,0
0.618154,-0.007897,11,0
0.885567,-0.106039,49,0
0.991492,0.204825,16,0
0.755692,-0.063810,8,0
0.406049,-0.126450,35,1
0.420572,-0.158192,26,1
0.200484,-0.025769,21,1
0.727507,-0.156852,22,0
0.008637,-0.025418,20,1
0.986407,-0.083325,41,0
0.987446,0.164052,4,0
0.628429,-0.115271,26,0
0.576536,-0.136530,36,0
0.283049,-0.084083,34,1
0.540536,0.202028,23,0
0.429787,-0.277095,7,1
0.028885,0.249120,23,1
0.748323,-0.188464,31,0
0.089963,-0.109979,14,1
0.168619,0.033460,10,1
0.392261,0.238362,25,0
0.808976,-0.005084,12,0
0.976894,-0.038342,42,0
0.649109,0.004990,29,0
0.695873,-0.192229,10,0
0.304249,-0.109965,48,1
0.023389,-0.294083,12,1
0.371303,-0.219637,37,1
0.949593,0.275927,39,0
0.287481,-0.180292,39,1
0.953823,-0.012776,47,0
0.705961,-0.117368,21,0
0.037581,-0.156497,19,1
0.773861,0.044268,49,0
0.428265,-0.165278,3,1
0.079358,0.283001,11,1
0.936642,0.080408,35,0
0.871067,0.009986,20,0
0.874037,0.139430,11,0
0.774132,0.220857,45,0
0.657316,-0.293069,4,1
0.678061,0.233472,30,0
0.737575,-0.261979,15,1
0.473305,-0.178811,8,1
0.665969,0.053567,17,0
0.235548,0.152034,28,0
0.020140,-0.241404,34,1
0.676406,-0.088500,19,0
0.618216,-0.068752,44,0
0.456228,0.004928,31,0
0.931287,0.288553,15,0
0.675212,0.071777,9,0
0.203347,0.083821,23,0
0.118208,-0.082918,24,1
0.494277,0.283099,41,0
0.469329,0.180847,8,0
0.184140,-0.274811,48,1
0.245138,-0.050876,38,1
0.989963,0.206472,7,0
0.114374,0.105131,13,1
0.967228,0.055199,30,0
0.143377,-0.113955,29,1
0.688183,-0.117441,19,0
0.584711,0.170286,48,0
0.017805,-0.232954,42,1
0.584263,-0.098502,3,1
0.511522,0.181263,31,0
0.868727,-0.295707,37,1
0.510306,0.131555,47,0
0.420704,0.053371,27,0
0.251189,0.115231,49,0
0.036735,0.163352,42,1
0.370430,-0.058847,36,0
0.348891,0.288922,21,0
0.696136,-0.002438,9,0
0.341468,-0.183760,18,0
0.004246,0.188604,29,0
0.481833,0.099170,24,0
0.540791,0.013990,25,0
0.542479,0.003630,38,0
0.143036,-0.012476,39,1
0.486676,0.249676,37,0
0.048824,0.096333,33,1
0.624362,0.199011,37,0
0.601928,0.044128,43,0
0.648655,-0.105327,43,0
0.287833,0.271328,28,0
0.300333,0.196631,49,0
0.119956,-0.080587,29,1
0.525273,0.199918,33,1
0.145661,-0.209534,6,1
0.680351,0.043326,15,0
0.179675,0.207260,9,0
0.935319,0.198110,47,0
0.009517,0.271390,31,0
0.101932,0.020627,7,1
0.100415,-0.020981,20,1
0.577292,-0.196025,19,1
0.105073,0.076789,12,1
0.816795,-0.172098,22,1
0.393834,0.192938,32,0
0.501217,-0.157072,42,0
0.208318,0.187560,47,0
0.956356,-0.016542,11,0
0.852408,-0.290338,14,1
0.067294,-0.065591,14,1
0.351634,-0.232425,42,1
0.044743,0.019593,5,1
0.690166,0.232088,13,0
0.076413,-0.096955,14,1
0.010616,-0.126635,41,1
0.407364,0.184402,29,0
0.057015,-0.289966,49,1
0.519381,-0.266807,46,1
0.454605,-0.042247,6,1
0.396499,-0.058390,19,0
0.855978,-0.026112,13,0
0.253138,0.277039,24,0
0.642152,0.210446,19,0
0.234327,0.116385,44,0
0.365449,0.072848,23,0
0.549896,-0.019875,49,0
0.560751,0.083895,4,0
0.504377,-0.070441,35,0
0.850019,-0.065420,29,0
0.521240,0.266874,38,0
0.531227,-0.173939,7,1
0.683816,-0.079045,45,1
0.592142,-0.100833,41,1
0.922298,0.218997,8,0
0.913629,-0.144175,32,1
0.837262,-0.274444,47,0
0.937022,-0.108637,22,0
0.111615,0.064280,14,1
0.153653,0.144793,15,0
0.276969,0.167885,13,0
0.779366,-0.269296,8,1
0.795429,0.232184,17,0
0.341329,-0.268304,31,1
0.428231,0.046737,25,0
0.284327,-0.003193,37,1
0.493981,-0.034440,15,0
0.040029,0.185386,27,1
0.352649,-0.170069,31,1
0.880247,-0.037395,8,0
0.383578,0.142196,41,0
0.416568,0.076407,43,0
0.632821,0.011895,30,1
0.884483,0.182440,4,0
0.921214,0.242681,19,0
0.260615,0.220558,45,1
0.081032,-0.117823,17,1
0.759401,0.220779,19,0
0.353149,-0.241203,28,1
0.095103,-0.090171,43,1
0.862900,-0.049049,46,0
0.759737,0.055637,38,0
0.071611,0.114622,38,1
0.779030,0.297122,18,0
0.693280,0.021547,33,0
0.162876,-0.229350,50,1
0.472305,0.106806,50,0
0.501285,0.248110,23,0
0.292062,-0.238675,41,1
0.555135,0.187476,7,0
0.779124,0.168089,26,0
0.478445,-0.105229,33,1
0.408053,0.014626,32,0
0.731826,-0.028222,11,0
0.790823,-0.198086,23,0
0.036306,-0.189434,7,1
0.424257,-0.280153,39,1
0.400217,0.064182,42,0
0.788264,0.266673,18,0
0.961004,-0.171417,24,0
0.442142,-0.030221,43,1
0.022653,-0.254646,30,1
0.393812,-0.076401,50,1
0.647364,0.159771,22,0
0.602531,0.237749,8,0
0.498030,-0.057470,21,0
0.765978,0.282376,50,0
0.513359,-0.071637,24,0
0.738758,0.222320,49,0
0.042479,0.250714,44,0
0.095892,0.207240,26,0
0.456162,-0.265876,33,1
0.879342,0.199816,32,0
0.980201,0.055183,31,0
0.614183,-0.102712,6,1
0.760687,-0.021950,42,0
0.366235,0.189829,12,0
0.782715,-0.240510,50,1
0.833646,0.149346,7,0
0.421160,0.213560,41,0
0.299020,-0.197669,25,1
0.795909,0.299405,44,0
0.021535,0.224851,20,0
0.605541,-0.225131,3,1
0.810787,0.066920,21,0
0.960272,-0.284384,35,0
0.658145,-0.087590,35,0
0.222681,-0.210102,10,1
0.861678,0.214382,24,0
0.531981,0.054084,50,1
0.892457,-0.181593,30,0
0.013039,-0.145878,38,1
0.662678,0.280608,31,0
0.618432,0.158092,37,0
0.144562,-0.093379,25,1
0.869455,-0.245613,49,0
0.345130,-0.123308,16,1
0.096450,-0.298217,3,1
0.911710,-0.034069,27,0
0.769625,-0.115542,14,0
0.132585,0.078250,36,0
0.657796,-0.132628,20,0
0.243108,-0.178345,45,1
0.322177,-0.052136,25,1
0.360980,-0.083061,14,1
0.621718,0.148743,6,0
0.727437,0.194687,46,0
0.930843,-0.011375,44,0
0.874816,-0.292076,29,0
0.889481,-0.143520,19,0
0.889378,-0.050176,48,0
0.354888,0.066100,34,0
0.442604,0.142541,42,0
0.174984,-0.165602,36,1
0.563269,-0.112970,25,1
0.396061,-0.075541,8,1
0.971334,0.037965,28,0
0.042120,-0.026230,29,1
0.485369,-0.013945,38,0
0.821921,-0.257350,9,0
0.656197,-0.283268,31,1
0.864286,-0.220165,6,0
0.962391,-0.186971,13,1
0.770734,-0.262486,13,0
0.420311,-0.044315,5,1
0.190229,0.008942,13,1
0.300984,0.021765,26,1
0.005798,0.021911,15,1
0.026710,0.217789,8,0
0.657773,-0.241833,24,1
0.879481,0.113397,46,0
0.353690,0.013823,19,0
0.535623,-0.112670,12,1
0.984259,-0.146419,35,0
0.837428,-0.146288,25,0
0.875525,0.210375,7,0
0.190609,0.276660,29,0
0.670394,-0.271284,16,1
0.450618,0.230243,21,0
0.050120,-0.238669,26,1
0.722452,0.288255,22,0
0.255124,0.034460,12,1
0.614785,0.134696,5,0
0.426731,-0.225997,25,1
0.136352,0.061498,32,1
0.603767,-0.186302,46,1
0.780556,0.197756,49,0
0.287442,-0.184239,32,1
0.591953,0.042709,28,0
0.677401,0.088869,11,1
0.494784,-0.123461,42,1
0.831496,0.076074,49,0
0.795190,0.226037,24,0
0.205520,0.078840,7,1
0.270329,0.241607,24,0
0.709794,-0.047630,45,1
0.269774,-0.052047,47,1
0.740773,-0.028759,18,0
0.564944,-0.265258,32,1
0.054734,-0.018012,28,1
0.070282,0.004081,28,1
0.037149,0.000284,44,1
0.393271,0.102490,20,0
0.465920,-0.296439,6,1
0.773227,0.004219,24,0
0.878300,-0.014004,3,0
0.952055,-0.040067,22,0
0.499613,-0.098060,5,1
0.746099,-0.159647,28,0
0.706598,0.045004,41,0
0.301448,0.174974,29,0
0.431105,0.048789,48,0
0.815547,-0.209621,33,0
0.347024,0.261079,40,0
0.164069,-0.211975,44,1
0.161374,-0.073122,5,1
0.664262,-0.235017,20,1
0.598339,0.161373,30,0
0.162569,0.185695,42,0
0.455877,0.204818,47,0
0.780669,-0.112314,42,0
0.766784,-0.062362,33,0
0.400003,0.244158,6,0
0.750810,-0.273578,37,0
0.705517,0.167019,12,0
0.881074,-0.176743,18,0
0.631657,-0.252385,47,1
0.431660,0.162606,25,0
0.252819,0.285350,33,1
0.894567,0.129991,28,0
0.524046,-0.263560,34,1
0.746913,-0.019614,7,0
0.194111,-0.229690,49,1
0.542209,-0.282649,29,1
0.217874,-0.030152,10,1
0.482410,0.179278,30,0
0.105716,0.291654,37,0
0.520058,-0.170581,43,0
0.429498,-0.086107,16,0
0.661823,-0.225203,6,1
0.214267,0.061881,48,1
0.700336,0.093223,7,0
0.927869,-0.278137,31,1
0.681773,-0.177634,15,0
0.578841,-0.239675,23,1
0.485533,0.278324,7,0
0.698505,-0.030236,6,0
0.988839,0.081516,25,0
