initial_mastery,aptitude,attempts_to_mastery
0.516301,0.943693,6.800
0.341401,0.824084,13.100
0.387030,0.702284,22.400
0.695647,0.640234,42.400
0.327701,0.750423,19.200
0.644456,0.515098,88.300
0.545243,0.577508,52.900
0.352205,0.896974,8.500
0.641292,0.587838,61.700
0.190365,0.775753,14.700
0.672140,0.907511,5.700
0.523923,0.742731,13.200
0.427948,0.871308,10.000
0.368559,0.616344,32.500
0.657967,0.908007,5.400
0.585884,0.863502,7.200
0.429712,0.737006,16.300
0.589159,0.573512,62.300
0.435200,0.735679,19.500
0.536596,0.803241,7.900
0.482205,0.873287,10.500
0.216892,0.717754,22.000
0.230484,0.550087,69.500
0.533171,0.938830,6.000
0.268154,0.740039,17.900
0.636036,0.805156,8.000
0.419419,0.900550,9.200
0.183182,0.853982,13.800
0.559743,0.709701,7.800
0.549516,0.857439,7.800
0.490485,0.722153,23.300
0.645374,0.863771,5.700
0.547662,0.761447,12.300
0.563269,0.633888,44.800
0.402632,0.832762,12.800
0.558579,0.729234,15.600
0.356336,0.814447,14.700
0.369546,0.673242,19.500
0.460419,0.566225,36.500
0.554162,0.816399,10.900
0.154843,0.659147,27.200
0.390635,0.738198,24.800
0.108037,0.688826,35.500
0.401057,0.527647,87.000
0.359822,0.866807,8.800
0.137121,0.552870,63.800
0.312720,0.705312,27.200
0.269213,0.505291,87.600
0.635826,0.896713,7.400
0.362835,0.640573,45.900
0.152512,0.773283,19.300
0.340130,0.943738,8.600
0.485319,0.655168,34.500
0.649834,0.562349,64.800
0.623603,0.837393,6.900
0.363552,0.540311,75.500
0.479839,0.828197,9.100
0.680458,0.635206,31.700
0.189390,0.913182,12.400
0.629901,0.533261,64.800
0.607921,0.690294,19.000
0.648787,0.633090,33.600
0.680109,0.731327,14.900
0.198831,0.559529,79.200
0.436365,0.746748,10.600
0.199321,0.931536,10.200
0.262301,0.788981,21.300
0.576623,0.660355,34.200
0.627540,0.781581,9.900
0.374345,0.781105,12.200
0.548627,0.795134,10.700
0.222708,0.665016,24.300
0.371520,0.768806,18.400
0.102493,0.592817,36.000
0.567227,0.847792,5.800
0.259891,0.928005,10.500
0.120522,0.549264,95.500
0.310993,0.824066,17.600
0.314721,0.908743,10.300
0.531726,0.590114,39.700
0.319802,0.781917,17.000
0.280567,0.807422,15.900
0.104881,0.681508,27.300
0.568995,0.765607,12.700
0.143891,0.806481,18.500
0.305613,0.604173,27.300
0.247796,0.755410,20.200
0.673042,0.729447,14.200
0.463774,0.828389,9.400
0.117457,0.607647,62.900
0.505315,0.533360,87.700
0.629660,0.578485,57.900
0.500893,0.896729,7.500
0.414162,0.512564,115.700
0.296031,0.609629,47.900
0.471490,0.509995,121.000
0.124729,0.849814,13.400
0.234920,0.833965,12.300
0.652248,0.552683,55.400
0.526425,0.714403,16.500
0.156805,0.522986,75.400
0.502304,0.727922,17.400
0.639768,0.500485,78.600
0.502442,0.821225,8.800
0.454436,0.868537,9.000
0.396837,0.838166,11.300
0.454640,0.510781,99.800
0.622659,0.597932,46.500
0.289571,0.810093,11.900
0.563371,0.744486,12.500
0.484633,0.696403,19.500
0.178396,0.800388,17.300
0.243207,0.641045,32.700
0.630204,0.908655,5.000
0.294567,0.824939,13.800
0.345549,0.776938,16.500
0.299639,0.803552,17.100
0.433598,0.849852,11.800
0.139640,0.716279,30.200
0.364980,0.881974,10.000
0.399864,0.882351,8.100
0.588532,0.882105,6.700
0.227610,0.786606,15.300
0.332863,0.785201,15.100
0.416095,0.776505,10.100
0.585798,0.822678,7.800
0.521156,0.675047,23.400
0.127023,0.732157,26.200
0.309554,0.797589,16.000
0.230466,0.684253,21.500
0.173704,0.539523,74.600
0.265258,0.675146,28.000
0.442865,0.741181,16.800
0.590152,0.568445,56.800
0.631012,0.819111,10.700
0.301322,0.632525,35.600
0.238270,0.865207,12.800
0.444272,0.617356,49.300
0.499856,0.856560,8.500
0.431660,0.702142,17.200
0.597976,0.674689,27.800
0.337482,0.871902,10.900
0.299032,0.835859,12.100
0.440058,0.502208,109.900
0.495959,0.903482,7.700
0.300631,0.716938,24.100
0.252221,0.707488,22.700
0.680021,0.916980,4.300
0.524686,0.807826,11.400
0.467847,0.907877,8.800
0.270876,0.709771,31.500
0.652907,0.747852,12.500
0.417214,0.589540,55.700
0.262032,0.900203,9.900
0.316889,0.532101,64.700
0.323318,0.678681,27.800
0.120484,0.874958,13.300
0.345427,0.585210,64.000
0.256434,0.616524,60.600
0.371372,0.624878,40.300
0.436390,0.656865,52.800
0.301383,0.862778,9.400
0.118317,0.532867,94.600
0.656520,0.624142,21.800
0.170547,0.634908,38.900
0.310377,0.632665,36.100
0.536335,0.611967,26.900
0.627649,0.512994,79.600
0.487697,0.632422,32.500
0.244235,0.526360,91.800
0.498087,0.873014,9.100
0.341460,0.787700,18.200
0.546879,0.913598,7.400
0.337279,0.823267,11.600
0.152680,0.632446,54.900
0.416010,0.782328,17.100
0.125344,0.749472,24.900
0.474021,0.529277,87.600
0.290400,0.830895,14.200
0.629285,0.844124,5.700
0.400538,0.544555,83.600
0.120419,0.506501,93.100
0.483110,0.723908,19.300
0.598660,0.627022,45.500
0.126925,0.773643,23.700
0.546943,0.711396,20.200
0.556905,0.580550,54.600
0.508358,0.664589,41.100
0.394065,0.769213,17.700
0.488465,0.616186,29.400
0.393753,0.942647,8.300
0.325786,0.556918,80.200
0.129819,0.833079,13.900
0.397780,0.589826,40.000
0.569809,0.723885,14.500
0.130551,0.722616,19.200
0.122347,0.778757,17.900
0.201605,0.714649,19.800
0.277097,0.817527,15.100
0.400018,0.677448,27.700
0.597193,0.846457,7.700
0.117796,0.618434,33.000
0.569131,0.835459,10.300
0.528654,0.800842,10.500
0.399540,0.653108,28.200
0.215413,0.507329,95.300
0.151024,0.560510,63.100
0.194909,0.798740,16.400
0.299703,0.918282,12.000
0.418502,0.874950,10.600
0.309649,0.739908,17.800
0.435264,0.645110,41.600
0.628857,0.719337,13.400
0.177855,0.843950,14.700
0.636652,0.791429,7.900
0.216590,0.796230,14.500
0.395508,0.947603,7.700
0.540186,0.941194,8.100
0.518113,0.766065,15.100
0.554893,0.723433,17.700
0.528184,0.544083,93.000
0.109603,0.610907,67.400
0.397585,0.898930,9.800
0.327487,0.580106,50.100
0.656766,0.798961,7.300
0.672822,0.722610,12.500
0.253761,0.545800,80.300
0.527226,0.702060,21.400
0.242278,0.741047,20.500
0.549149,0.783045,12.300
0.279467,0.689787,26.400
0.538359,0.854607,10.100
0.116267,0.618715,45.700
0.521644,0.861778,9.600
0.352456,0.706145,24.600
0.543165,0.903045,7.600
0.154951,0.798208,17.800
0.620812,0.665071,12.000
0.499270,0.543581,80.800
0.322509,0.559842,83.300
0.304925,0.864852,12.500
0.277279,0.758790,18.300
0.453251,0.890740,9.700
0.123620,0.763507,20.700
0.527172,0.810532,10.600
0.572027,0.935769,5.700
0.252003,0.749095,16.700
0.183973,0.738736,18.500
0.682898,0.561494,48.100
0.480391,0.533153,63.100
0.516359,0.770014,12.100
0.479424,0.632514,23.100
0.249546,0.824451,12.600
0.580998,0.650624,20.500
0.388859,0.880026,14.200
0.258051,0.503276,104.800
0.456094,0.740965,14.400
0.630177,0.927461,4.400
0.565747,0.873321,7.600
0.526977,0.692714,18.800
0.260460,0.685458,25.900
0.267393,0.544480,68.800
0.598562,0.544449,83.900
0.579835,0.589001,49.300
0.616722,0.521276,101.100
0.669197,0.905436,6.000
0.319284,0.920045,10.000
0.459939,0.686460,25.200
0.438592,0.653615,26.700
0.282159,0.789314,16.400
0.427657,0.702713,21.100
0.690549,0.558755,80.500
0.661372,0.799789,9.700
0.411565,0.745649,14.400
0.246879,0.631685,48.600
0.601052,0.864388,5.900
0.614127,0.713731,16.300
0.437768,0.761695,20.400
0.380765,0.890735,11.600
0.209155,0.780571,15.900
0.297898,0.821865,12.600
0.108728,0.711970,21.000
0.363108,0.849824,13.500
0.176873,0.888410,12.800
0.410452,0.609839,40.400
0.248916,0.525036,51.000
0.632029,0.812330,9.200
0.173951,0.719213,29.200
0.363769,0.764103,14.000
0.183305,0.835349,13.800
0.441816,0.826203,12.300
0.289141,0.855505,11.800
0.162722,0.847943,14.000
0.460277,0.753721,16.600
0.422880,0.624792,35.300
0.226175,0.586903,49.900
0.680073,0.934205,4.700
0.573001,0.885702,7.800
0.470360,0.760802,15.000
0.666070,0.662469,26.100
0.548119,0.658289,27.500
0.389650,0.770430,16.200
0.677902,0.728489,6.800
0.485209,0.652533,23.800
0.181877,0.658424,40.300
0.159134,0.825188,13.300
0.155355,0.506804,118.300
0.313265,0.528820,70.000
0.105022,0.571591,62.700
0.435296,0.546551,78.800
0.361838,0.826917,11.700
0.318343,0.550984,54.400
0.357721,0.544174,60.000
0.354651,0.761680,18.900
0.692924,0.866912,6.600
0.351206,0.857912,10.500
0.653237,0.914916,4.500
0.612232,0.670386,25.900
0.356656,0.508274,109.700
0.125375,0.675754,27.600
0.608943,0.524731,80.800
0.227372,0.692343,30.300
0.135089,0.622220,41.400
0.622640,0.711569,12.500
0.495005,0.696809,18.600
0.206853,0.730293,17.500
0.273391,0.818465,13.200
0.547418,0.857135,7.800
0.174042,0.575905,64.600
0.533587,0.895973,9.100
0.375065,0.617833,44.100
0.602294,0.731607,15.000
0.485820,0.737661,10.800
0.689243,0.880908,5.700
0.614250,0.750219,14.300
0.306224,0.590114,98.900
0.388949,0.550998,50.200
0.663695,0.685780,10.800
0.191283,0.702644,20.200
0.350299,0.834842,12.000
0.445791,0.728936,19.500
0.310716,0.591345,34.100
0.156495,0.733970,23.600
0.223846,0.879982,11.600
0.359792,0.830030,12.300
0.623330,0.856160,7.500
0.443215,0.626319,42.400
0.279091,0.752008,23.500
0.200810,0.933115,10.300
0.470996,0.829658,9.700
0.208396,0.690494,35.100
0.142444,0.583555,67.400
0.119814,0.722650,22.900
0.518617,0.503385,110.800
0.631824,0.674421,18.000
0.418088,0.659882,27.100
0.267486,0.827127,15.200
0.222611,0.729679,18.200
0.265805,0.604925,32.700
0.283103,0.837207,13.700
0.462351,0.636529,36.800
0.654088,0.570655,68.500
0.234466,0.513228,117.200
0.315576,0.804748,16.100
0.456724,0.907044,8.300
0.365857,0.948050,8.200
0.169978,0.687567,24.100
0.193939,0.856375,12.600
0.447109,0.799346,10.700
0.465135,0.700640,18.600
0.453140,0.704191,18.000
0.589117,0.677306,35.500
0.215458,0.944445,10.600
0.370546,0.767096,20.500
0.379305,0.735301,19.400
0.229107,0.865193,13.300
0.525747,0.902435,8.100
0.287362,0.937900,8.300
0.471422,0.933541,7.900
0.352757,0.642673,31.300
0.244015,0.873385,12.100
0.224131,0.862957,13.700
0.395138,0.569584,67.900
0.244300,0.548919,81.100
0.504461,0.879771,10.400
0.470248,0.867591,8.500
0.573973,0.731760,13.800
0.179922,0.879790,10.000
0.629308,0.947743,4.300
0.413898,0.530051,91.100
0.490750,0.853206,10.700
0.687464,0.925590,4.100
0.411478,0.809995,13.800
0.627945,0.772336,8.400
0.294902,0.839816,12.100
0.598036,0.924473,6.500
0.661334,0.807574,7.700
0.212467,0.504176,130.700
0.399040,0.886500,8.900
0.637118,0.562682,54.100
0.313822,0.726365,25.600
0.517625,0.765682,15.200
0.161018,0.712093,27.600
0.280502,0.824359,13.900
0.495667,0.737949,20.200
0.365109,0.596025,53.600
0.495077,0.658128,22.800
0.431609,0.786615,14.900
0.657620,0.807468,8.600
0.172099,0.813729,17.500
0.474125,0.946441,7.000
0.373637,0.713363,19.600
0.656054,0.949354,4.500
0.613904,0.896354,6.900
0.289995,0.570961,69.400
0.600360,0.679513,30.600
0.445172,0.849961,9.100
0.274377,0.873950,13.500
0.154882,0.549498,67.800
0.200075,0.912068,10.400
0.477371,0.690485,22.800
0.398711,0.597328,41.900
0.180298,0.900196,10.600
0.636116,0.551119,86.900
0.446942,0.583362,58.900
0.679317,0.774979,6.500
0.265178,0.835722,13.600
0.210313,0.678031,31.300
0.623288,0.764695,5.900
0.550542,0.521509,105.100
0.227167,0.867608,13.300
0.310793,0.898048,10.100
0.290941,0.874393,10.000
0.523015,0.803724,12.100
0.229220,0.895333,12.000
0.146175,0.938269,9.900
0.590933,0.905559,8.400
0.106926,0.820848,15.800
0.464915,0.590954,49.400
0.285134,0.832968,13.300
0.353930,0.636533,38.900
0.140417,0.855275,15.100
0.199340,0.774819,15.500
0.400747,0.629612,34.100
0.330016,0.742752,19.100
0.370316,0.580429,44.700
0.103134,0.761909,17.900
0.656829,0.700210,16.600
0.411930,0.804234,12.900
0.361098,0.602108,55.300
0.620682,0.773098,12.100
0.137557,0.948888,9.500
0.367996,0.522266,91.800
0.445741,0.622316,28.900
0.266470,0.699774,34.400
0.255747,0.776876,18.000
0.196933,0.617980,62.900
0.523609,0.701148,20.200
0.501104,0.508482,104.400
0.345567,0.549549,104.300
0.160060,0.931603,11.600
0.211268,0.523187,102.200
0.342091,0.729044,18.400
0.248921,0.508027,112.700
0.541947,0.576817,50.500
0.147583,0.743125,15.300
0.334409,0.921331,9.600
0.632562,0.617130,41.700
0.302858,0.501392,98.300
0.556869,0.832152,9.200
0.280296,0.602516,58.700
0.487439,0.687480,25.600
0.434809,0.550197,70.100
0.413197,0.941442,8.500
0.188619,0.914496,10.200
0.130724,0.688828,21.500
0.179923,0.932817,10.700
0.552798,0.937173,5.000
0.698749,0.943046,4.400
0.255782,0.534331,74.300
0.258736,0.532645,116.100
0.330540,0.561400,59.800
0.316290,0.633084,46.600
0.482653,0.591544,50.100
0.368472,0.580907,48.700
0.475013,0.566219,47.900
0.158409,0.935111,10.400
0.545077,0.604539,37.200
0.562534,0.597259,39.700
0.670009,0.933376,5.200
0.492863,0.778500,13.100
0.445541,0.714254,22.900
0.448768,0.805497,10.900
0.155051,0.687540,36.000
0.297731,0.584569,54.400
0.634294,0.635782,28.100
0.630504,0.685078,18.900
0.672737,0.614265,43.500
0.502821,0.942081,7.300
0.233966,0.882676,11.100
0.598482,0.766838,10.900
0.447294,0.929866,9.900
0.157700,0.564113,49.000
0.135211,0.565117,77.500
0.474102,0.623243,30.600
0.495224,0.607618,49.500
0.285318,0.618898,61.100
0.661654,0.893706,6.000
0.205937,0.600840,40.700
0.192798,0.853334,13.200
0.321675,0.621531,39.700
0.399016,0.794636,12.000
0.379560,0.650123,27.300
0.515013,0.614421,71.000
0.219332,0.586343,57.700
0.411448,0.896980,9.000
0.401401,0.728903,21.300
0.643013,0.609284,48.000
0.583118,0.752979,11.100
0.627710,0.901364,5.600
0.625199,0.670025,31.400
0.160335,0.594257,52.800
0.402635,0.886072,9.800
0.622546,0.722265,13.000
0.595103,0.864173,7.400
0.649298,0.738867,10.700
0.125423,0.627686,48.500
0.351991,0.631563,62.000
0.169503,0.791786,18.600
0.173514,0.605283,73.100
0.435155,0.725381,16.000
0.691477,0.664156,33.100
0.553647,0.526669,59.400
0.422532,0.708087,24.200
0.601684,0.564384,82.500
0.478753,0.572296,51.400
0.151228,0.567426,60.200
0.476124,0.691166,29.300
0.146447,0.763010,19.300
0.323701,0.577047,72.200
0.320425,0.564669,66.700
0.691677,0.651216,6.600
0.176461,0.797334,18.700
0.608468,0.575453,29.600
0.282166,0.743540,16.800
0.388291,0.629335,31.800
0.632144,0.900083,5.700
0.352222,0.751838,18.600
0.505925,0.602557,83.600
0.630324,0.684282,21.300
0.219301,0.747239,19.300
0.298222,0.663263,32.000
0.464597,0.875778,7.800
0.323871,0.510217,107.300
0.365340,0.876445,10.800
0.528796,0.551295,57.900
0.620723,0.548168,44.000
0.326165,0.687643,42.700
0.259687,0.705073,31.100
0.539157,0.609281,55.500
0.458198,0.910551,8.200
0.545764,0.726872,13.500
0.664030,0.538049,80.000
0.237632,0.531963,94.200
0.555048,0.731712,17.200
0.263113,0.756950,24.200
0.247459,0.572303,58.900
0.532040,0.769784,12.400
0.271913,0.896770,10.000
0.107673,0.759844,24.700
0.353146,0.907843,9.700
0.317101,0.948117,10.700
0.114440,0.947584,10.600
0.309665,0.773859,15.600
0.316757,0.631145,38.100
0.419110,0.894241,10.000
0.395367,0.832691,10.000
0.198403,0.545570,59.900
0.518147,0.618987,35.200
0.648042,0.609442,42.100
0.576777,0.633578,45.800
0.195191,0.779151,17.000
0.431580,0.602768,27.600
0.213175,0.907146,11.000
0.339358,0.930089,9.600
0.626170,0.760525,10.400
0.170165,0.905623,10.800
0.664535,0.892990,6.700
0.302290,0.722252,17.500
0.471449,0.698864,25.000
0.396253,0.540877,111.200
0.432076,0.854704,10.800
0.476218,0.645671,13.700
0.153307,0.934784,10.000
0.220132,0.841926,16.400
0.551894,0.781772,11.700
0.550119,0.591486,55.200
0.433128,0.845938,12.300
0.667568,0.644397,18.000
0.126342,0.858067,13.100
0.641413,0.799956,6.900
0.359980,0.509843,102.900
0.647411,0.858407,7.600
0.379692,0.699375,26.400
0.562124,0.622160,41.400
0.690387,0.712603,17.600
0.624471,0.659759,30.300
0.153594,0.772281,17.800
0.570884,0.832069,9.800
0.377904,0.511811,117.500
0.273463,0.763743,16.800
0.527286,0.855737,10.200
0.360372,0.921491,10.000
0.452781,0.611893,46.900
0.569405,0.879335,5.800
0.593561,0.522721,96.000
0.380303,0.683741,23.600
0.364266,0.541324,88.000
0.347872,0.777716,16.600
0.506045,0.600345,35.100
0.668597,0.938675,4.500
0.260786,0.816347,13.500
0.271472,0.803838,11.000
0.488731,0.609919,30.600
0.368770,0.814070,15.600
0.128329,0.709142,27.400
0.143463,0.789600,12.300
0.462716,0.652476,28.600
0.326682,0.721169,18.400
0.474572,0.873125,8.800
0.551680,0.728339,13.000
0.304922,0.741814,18.200
0.448991,0.661868,35.700
0.353506,0.679211,27.200
0.653653,0.704872,17.000
0.679043,0.806761,4.000
0.505415,0.713127,15.300
0.328919,0.759118,23.400
0.669474,0.545197,65.000
0.301298,0.586227,59.300
0.417714,0.887558,10.200
0.664213,0.593045,29.500
0.465053,0.883042,11.600
0.340591,0.845805,10.500
0.119265,0.760493,18.800
0.574201,0.858964,7.800
0.151944,0.702792,22.600
0.154093,0.596170,59.600
0.236385,0.938032,10.600
0.478345,0.509238,131.600
0.635966,0.549518,23.700
0.104991,0.523757,82.300
0.506805,0.549631,67.900
0.412952,0.691744,20.700
0.472671,0.787021,15.700
0.514050,0.511763,90.000
0.495421,0.737715,9.400
0.598324,0.932913,5.800
0.165425,0.882078,11.800
0.234035,0.940989,9.700
0.606734,0.666849,31.300
0.142701,0.899802,12.000
0.688320,0.583058,62.400
0.372807,0.623800,55.000
0.312068,0.595558,47.700
0.366190,0.887957,10.600
0.271129,0.897549,9.700
0.595441,0.615427,22.400
0.469652,0.742003,19.700
0.272825,0.721726,25.900
0.567934,0.582905,37.800
0.525171,0.882617,9.000
0.452282,0.797213,10.600
0.366121,0.794110,15.900
0.608596,0.709040,21.400
0.224490,0.541055,90.700
0.643860,0.650782,29.200
0.457901,0.894349,8.100
0.666905,0.850815,6.800
0.661294,0.846545,8.500
0.150153,0.877311,13.200
0.300691,0.870416,10.100
0.493158,0.744234,17.100
0.177358,0.640638,58.500
0.428166,0.646981,28.200
0.304825,0.627572,40.800
0.699655,0.613060,21.500
0.220232,0.663011,28.600
0.166386,0.870996,16.000
0.373325,0.838505,11.600
0.246343,0.601573,48.200
0.585351,0.568419,50.400
0.110429,0.948829,11.200
0.491366,0.942563,7.200
0.344536,0.938778,9.800
0.658958,0.542329,80.600
0.648195,0.865540,5.900
0.580404,0.577911,54.000
0.357767,0.795441,14.200
0.355804,0.503083,100.900
0.112754,0.933297,10.300
0.656589,0.700975,20.900
0.686338,0.634942,21.800
0.226481,0.575261,91.100
0.383705,0.719073,17.100
0.447087,0.836368,11.400
0.423875,0.653987,21.600
0.387786,0.655955,29.600
0.463775,0.877989,10.600
0.573638,0.567822,25.700
0.348505,0.761792,12.500
0.144721,0.514258,139.900
0.265434,0.540753,64.100
0.171676,0.811008,17.400
0.462391,0.871082,10.700
0.405435,0.541789,83.400
0.189886,0.506588,74.200
0.303881,0.939321,9.000
0.647779,0.552019,59.300
0.622967,0.774133,7.500
0.452043,0.904404,9.800
0.110258,0.928937,11.100
0.573371,0.871517,7.600
0.131006,0.823121,16.500
0.649258,0.786778,10.300
0.449475,0.828039,12.400
0.252645,0.657547,31.800
0.157203,0.949634,9.700
0.542132,0.607688,41.100
0.179862,0.727864,22.400
0.379475,0.631295,52.200
0.112884,0.821642,14.600
0.648052,0.783569,9.500
0.563505,0.616956,18.400
0.194817,0.607683,74.600
0.483176,0.695930,33.200
0.386506,0.598607,30.300
0.152057,0.676541,36.500
0.379521,0.738573,29.400
0.322425,0.799115,21.300
0.238406,0.831571,14.300
0.661651,0.922127,5.900
0.236263,0.785905,14.100
0.499137,0.834886,9.400
0.684025,0.821253,6.300
0.112241,0.612105,52.200
0.183831,0.685181,24.400
0.521190,0.614807,38.300
0.429488,0.542563,73.200
0.588800,0.554591,74.600
0.387369,0.766755,20.500
0.649464,0.933101,4.700
0.227178,0.786929,18.400
0.392026,0.772409,17.700
0.615408,0.733836,15.800
0.181470,0.618165,39.200
0.446986,0.787038,14.000
0.344393,0.766736,19.200
0.453558,0.739882,36.200
0.191430,0.768077,16.200
0.447331,0.619809,28.300
0.451543,0.509792,90.100
0.452229,0.895090,9.200
0.206984,0.531181,83.200
0.334005,0.508598,100.900
0.372408,0.564256,54.600
0.494160,0.874649,7.800
0.669509,0.788631,7.600
0.149212,0.504456,129.100
0.669050,0.652104,24.400
0.615214,0.791140,10.500
0.333304,0.605320,61.000
0.435773,0.786367,12.900
0.258020,0.665404,35.800
0.397379,0.900416,7.600
0.589762,0.791592,9.100
0.104476,0.901447,14.700
0.634905,0.619364,36.800
0.418746,0.713424,24.300
0.468203,0.588866,75.900
0.385662,0.858143,13.000
0.246134,0.942868,9.400
0.326685,0.548206,107.400
0.401376,0.808507,13.800
0.356234,0.710339,18.000
0.450847,0.630654,50.200
0.118882,0.582891,51.700
0.528114,0.790205,13.400
0.428450,0.584691,64.500
0.647524,0.870201,9.600
0.396411,0.725696,26.300
0.122119,0.915678,12.500
0.587252,0.934355,6.100
0.664955,0.684469,13.500
0.468141,0.914117,8.900
0.329416,0.874768,13.000
0.429271,0.734672,13.900
0.621071,0.725872,19.500
0.150419,0.827303,14.800
0.133475,0.728842,16.600
0.600162,0.541599,59.300
0.200845,0.831148,14.600
0.522492,0.755428,16.400
0.648587,0.529330,80.400
0.244520,0.716096,26.100
0.661630,0.870427,5.900
0.585687,0.501507,98.200
0.510774,0.606435,52.900
0.420044,0.754276,21.300
0.233644,0.928354,10.800
0.449501,0.673707,24.800
0.127539,0.883001,12.600
0.346619,0.602357,42.900
